               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.035042,            0.016737,            0.012601,             0.71377,             0.41813,             0.49613,             0.31202,            0.031152,            0.010023,           0.0067081,           0.0020703,           0.0020703,           0.0020703
                 133,            0.033803,            0.017001,            0.011514,             0.68124,             0.48181,             0.54613,             0.35687,            0.030703,           0.0097665,           0.0058845,           0.0020558,           0.0020558,           0.0020558
                 134,            0.032379,            0.016975,            0.011086,             0.66569,             0.43026,             0.47755,             0.30429,            0.031772,             0.01046,           0.0077516,           0.0020413,           0.0020413,           0.0020413
                 135,            0.034067,            0.018206,            0.011327,             0.76111,             0.46351,             0.55198,             0.35655,            0.029976,            0.009687,           0.0055997,           0.0020268,           0.0020268,           0.0020268
                 136,            0.033827,            0.016292,            0.012528,             0.63042,             0.51507,             0.56049,             0.36193,            0.029988,            0.009723,           0.0058465,           0.0020123,           0.0020123,           0.0020123
                 137,            0.034832,            0.017345,            0.012102,              0.6817,             0.47022,             0.52266,             0.33417,            0.030597,           0.0099493,           0.0066192,           0.0019977,           0.0019977,           0.0019977
                 138,            0.034466,            0.016367,            0.012011,             0.71799,              0.4558,             0.53876,             0.34896,            0.030339,           0.0098305,           0.0061032,           0.0019831,           0.0019831,           0.0019831
                 139,             0.03275,            0.016878,            0.011062,             0.66145,              0.4431,              0.4952,             0.31231,            0.031794,            0.010221,           0.0075748,           0.0019685,           0.0019685,           0.0019685
                 140,            0.034419,            0.015896,            0.011398,             0.66309,             0.41793,             0.47633,             0.29542,            0.031625,             0.01024,            0.007634,           0.0019538,           0.0019538,           0.0019538
                 141,            0.032912,            0.017507,            0.010294,             0.61419,             0.38251,             0.43129,             0.26756,            0.033472,            0.010944,           0.0093686,           0.0019392,           0.0019392,           0.0019392
                 142,            0.033755,            0.016488,            0.011638,             0.75549,             0.42768,             0.51012,             0.32138,            0.030514,            0.010012,           0.0068817,           0.0019245,           0.0019245,           0.0019245
                 143,            0.034584,              0.0172,             0.01103,             0.66686,             0.51161,             0.56416,              0.3596,            0.030015,           0.0095389,           0.0053631,           0.0019098,           0.0019098,           0.0019098
                 144,            0.032513,            0.014899,             0.01076,             0.69254,             0.46787,             0.52073,             0.32407,            0.031209,             0.01003,           0.0066356,           0.0018951,           0.0018951,           0.0018951
                 145,            0.032519,            0.017346,            0.010125,             0.76028,             0.47417,             0.56431,             0.36124,            0.030066,           0.0095374,           0.0053194,           0.0018804,           0.0018804,           0.0018804
                 146,            0.033472,            0.018697,            0.011928,             0.79105,             0.46603,             0.57661,             0.37423,            0.029936,           0.0096123,           0.0055337,           0.0018657,           0.0018657,           0.0018657
                 147,            0.034434,             0.01736,            0.012962,             0.72931,             0.41066,             0.48379,             0.30201,            0.031621,            0.010329,            0.008088,            0.001851,            0.001851,            0.001851
                 148,             0.03336,            0.018276,            0.011277,             0.55639,             0.41731,             0.43315,             0.26601,            0.032172,            0.010693,           0.0083009,           0.0018362,           0.0018362,           0.0018362
                 149,            0.033703,            0.019789,            0.011664,             0.66907,             0.47498,             0.56097,             0.35636,            0.029891,           0.0096532,           0.0054691,           0.0018215,           0.0018215,           0.0018215
                 150,            0.034239,            0.015561,            0.011226,             0.73831,             0.48486,             0.56006,             0.36282,            0.029809,           0.0096283,           0.0054444,           0.0018067,           0.0018067,           0.0018067
                 151,            0.033113,             0.01886,            0.011098,             0.77458,             0.39417,             0.48439,             0.30684,            0.031188,            0.010363,           0.0073595,            0.001792,            0.001792,            0.001792
                 152,            0.033943,            0.016073,            0.011051,             0.73384,             0.49665,             0.56714,             0.36277,            0.030318,           0.0097414,           0.0056541,           0.0017773,           0.0017773,           0.0017773
                 153,            0.033855,            0.017864,            0.011097,             0.69694,             0.49981,             0.56749,              0.3723,            0.029661,           0.0095218,           0.0051397,           0.0017625,           0.0017625,           0.0017625
                 154,            0.033661,            0.016176,            0.010488,             0.64493,             0.45196,             0.48785,             0.31758,            0.030982,            0.010144,           0.0070834,           0.0017478,           0.0017478,           0.0017478
                 155,            0.032535,            0.017928,            0.010443,             0.67826,              0.4951,             0.55504,             0.36387,             0.02982,           0.0095774,           0.0056795,            0.001733,            0.001733,            0.001733
                 156,            0.033493,            0.016785,            0.011786,             0.70295,             0.50012,             0.57809,             0.37967,            0.029634,           0.0094981,           0.0053446,           0.0017183,           0.0017183,           0.0017183
                 157,            0.033382,            0.017938,            0.011501,             0.69401,             0.46718,             0.52787,             0.34088,            0.030382,           0.0099233,           0.0065333,           0.0017036,           0.0017036,           0.0017036
